,mgrs_tile,base_url,sensing_time,cloud_cover
887971,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20180728T182921_N0206_R027_T11SPB_20180728T232702.SAFE,2018-07-28 18:42:32.16 UTC,1.4213
891816,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20210719T181921_N0301_R127_T11SPB_20210719T220444.SAFE,2021-07-19 18:33:57.278 UTC,92.1627
892261,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20210703T025551_N0301_R032_T50RKQ_20210703T054353.SAFE,2021-07-03 03:10:34.465 UTC,54.2906
892293,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20210713T025551_N0301_R032_T50RKQ_20210713T055039.SAFE,2021-07-13 03:10:35.322 UTC,84.1141
894698,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20201015T174319_N0209_R098_T13TDE_20201015T200037.SAFE,2020-10-15 17:53:02.854 UTC,67.8408
898958,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20201225T030131_N0209_R032_T50RKQ_20201225T051744.SAFE,2020-12-25 03:10:31.501 UTC,59.4214
900626,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20210225T175309_N0209_R141_T13TDE_20210225T212558.SAFE,2021-02-25 18:02:53.996 UTC,60.5619
900903,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20210228T025649_N0209_R032_T50RKQ_20210228T051339.SAFE,2021-02-28 03:10:30.976 UTC,97.5837
903533,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20180302T182249_N0206_R127_T11SPB_20180302T215343.SAFE,2018-03-02 18:24:00.22 UTC,24.3267
904224,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20180312T182129_N0206_R127_T11SPB_20180312T220045.SAFE,2018-03-12 18:21:32.46 UTC,21.0963
904958,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20180328T175041_N0206_R141_T13TDE_20180329T005304.SAFE,2018-03-28 17:53:41.85 UTC,95.6682
905089,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20180330T182941_N0206_R027_T11SPB_20180330T220828.SAFE,2018-03-30 18:42:29.52 UTC,56.7423
905114,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20180331T025541_N0206_R032_T50RKQ_20180331T073008.SAFE,2018-03-31 03:10:09.32 UTC,36.5122
905617,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20230717T182919_N0509_R027_T11SPB_20230717T214253.SAFE,2023-07-17 18:43:59.887 UTC,16.0766333786537
907185,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20171206T030059_N0206_R032_T50RKQ_20171206T081708.SAFE,2017-12-06 03:10:01.62 UTC,22.9784
908829,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20171225T174731_N0206_R098_T13TDE_20171225T192311.SAFE,2017-12-25 17:47:33.46 UTC,28.604
909009,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20171231T030121_N0206_R032_T50RKQ_20171231T063247.SAFE,2017-12-31 03:02:06.36 UTC,8.8191
910438,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20190909T174911_N0208_R141_T13TDE_20190909T225906.SAFE,2019-09-09 18:02:54.101 UTC,14.3906
910701,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20190902T025541_N0208_R032_T50RKQ_20190902T063257.SAFE,2019-09-02 03:10:32.554 UTC,99.9397
910719,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20190908T181921_N0208_R127_T11SPB_20190908T215331.SAFE,2019-09-08 18:33:57.221 UTC,0.9371
912211,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20160817T182922_N0204_R027_T11SPB_20160817T183824.SAFE,2016-08-17 18:38:24.233 UTC,0.6037
915882,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20230503T173909_N0509_R098_T13TDE_20230503T212710.SAFE,2023-05-03 17:53:01.581 UTC,14.1025358003892
916049,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20220807T025541_N0400_R032_T50RKQ_20220807T053439.SAFE,2022-08-07 03:10:43.603 UTC,10.6556182627131
916893,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20220803T181931_N0400_R127_T11SPB_20220803T220812.SAFE,2022-08-03 18:34:09.108 UTC,17.1213234196303
917010,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20220814T174921_N0400_R141_T13TDE_20220814T225156.SAFE,2022-08-14 18:03:07.871 UTC,28.8623428588492
917256,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20220817T025541_N0400_R032_T50RKQ_20220817T053148.SAFE,2022-08-17 03:10:44.784 UTC,16.397832123981
917643,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20220806T182931_N0400_R027_T11SPB_20220806T232834.SAFE,2022-08-06 18:44:05.685 UTC,1.18338770739764
922103,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20200620T174909_N0209_R141_T13TDE_20200620T211152.SAFE,2020-06-20 18:02:58.02 UTC,7.8248
922529,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20200622T182919_N0209_R027_T11SPB_20200622T221121.SAFE,2020-06-22 18:43:56.918 UTC,0.8579
923115,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20200630T174909_N0209_R141_T13TDE_20200630T212214.SAFE,2020-06-30 18:02:57.817 UTC,12.9379
923764,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20231001T025531_N0509_R032_T50RKQ_20231001T053705.SAFE,2023-10-01 03:10:34.33 UTC,84.2137418256741
925696,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20200408T173859_N0209_R098_T13TDE_20200408T211624.SAFE,2020-04-08 17:52:55.763 UTC,8.5586
925749,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20200424T025539_N0209_R032_T50RKQ_20200424T063141.SAFE,2020-04-24 03:10:26.587 UTC,98.4455
927150,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20220827T025541_N0400_R032_T50RKQ_20220827T053149.SAFE,2022-08-27 03:10:44.793 UTC,7.78031592463197
927944,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20220808T181919_N0400_R127_T11SPB_20220808T201933.SAFE,2022-08-08 18:34:02.363 UTC,3.13604467138463
928355,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20220818T181919_N0400_R127_T11SPB_20220818T201859.SAFE,2022-08-18 18:34:00.343 UTC,18.566066469587
928848,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20220628T025541_N0400_R032_T50RKQ_20220628T053417.SAFE,2022-06-28 03:10:45.021 UTC,79.900146316701
930548,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20220603T025549_N0400_R032_T50RKQ_20220603T053922.SAFE,2022-06-03 03:10:31.928 UTC,77.5935083161635
931084,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20220530T181919_N0400_R127_T11SPB_20220530T202234.SAFE,2022-05-30 18:33:58.271 UTC,22.5352205201708
931222,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20220521T174909_N0400_R141_T13TDE_20220521T214245.SAFE,2022-05-21 18:02:55.493 UTC,53.2830481650691
931354,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20220523T182919_N0400_R027_T11SPB_20220523T204709.SAFE,2022-05-23 18:43:54.516 UTC,0.487917116099796
931489,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20220531T174909_N0400_R141_T13TDE_20220601T074837.SAFE,2022-05-31 18:02:55.283 UTC,63.8117590850727
932118,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20220520T181919_N0400_R127_T11SPB_20220520T205014.SAFE,2022-05-20 18:33:58.286 UTC,0.289587625787572
932292,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20200311T182049_N0209_R127_T11SPB_20200311T232927.SAFE,2020-03-11 18:33:56.336 UTC,44.1175
934417,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20211026T025809_N0301_R032_T50RKQ_20211026T050207.SAFE,2021-10-26 03:10:33.749 UTC,95.2654
936272,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20220915T173909_N0400_R098_T13TDE_20220915T212242.SAFE,2022-09-15 17:53:00.966 UTC,26.4339956297054
941468,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20231212T175739_N0509_R141_T13TDE_20231212T194948.SAFE,2023-12-12 18:02:53.062 UTC,78.5350114963122
943700,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20190228T174251_N0207_R098_T13TDE_20190228T211502.SAFE,2019-02-28 17:52:54 UTC,97.9234
943805,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20190211T175451_N0207_R141_T13TDE_20190211T212439.SAFE,2019-02-11 18:02:52 UTC,58.6149
944375,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20220213T025819_N0400_R032_T50RKQ_20220213T044853.SAFE,2022-02-13 03:10:26.264 UTC,99.9780823554003
944398,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20220219T182409_N0400_R127_T11SPB_20220219T200127.SAFE,2022-02-19 18:33:52.512 UTC,0.502851682642062
945205,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20220222T183349_N0400_R027_T11SPB_20220222T204319.SAFE,2022-02-22 18:43:49.375 UTC,16.2443070271384
946510,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20210409T025539_N0300_R032_T50RKQ_20210409T053614.SAFE,2021-04-09 03:10:29.237 UTC,96.6639
946590,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20210413T173859_N0300_R098_T13TDE_20210413T211344.SAFE,2021-04-13 17:52:55.308 UTC,60.3147
950074,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20180501T181919_N0206_R127_T11SPB_20180501T215959.SAFE,2018-05-01 18:23:21.18 UTC,88.5146
950160,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20180502T174909_N0206_R141_T13TDE_20180502T213538.SAFE,2018-05-02 17:49:06.46 UTC,98.9069
951023,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20180514T182919_N0206_R027_T11SPB_20180514T221431.SAFE,2018-05-14 18:35:27.06 UTC,58.232
952182,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20220114T030049_N0301_R032_T50RKQ_20220114T045126.SAFE,2022-01-14 03:10:28.026 UTC,98.8528
952713,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20220101T175739_N0301_R141_T13TDE_20220101T200412.SAFE,2022-01-01 18:02:51.405 UTC,85.5237
954862,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20211229T183801_N0301_R027_T11SPB_20211229T202743.SAFE,2021-12-29 18:43:56.012 UTC,37.9951
955645,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20211224T174741_N0301_R098_T13TDE_20211224T195231.SAFE,2021-12-24 17:53:00.465 UTC,99.6158
956569,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20211217T175741_N0301_R141_T13TDE_20211217T195452.SAFE,2021-12-17 18:02:55.845 UTC,39.826
957148,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20191208T175731_N0208_R141_T13TDE_20191208T194847.SAFE,2019-12-08 18:02:52.396 UTC,61.9688
957697,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20191218T175741_N0208_R141_T13TDE_20191218T194950.SAFE,2019-12-18 18:02:49.303 UTC,72.2296
961098,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20220925T183121_N0400_R027_T11SPB_20220925T220755.SAFE,2022-09-25 18:44:01.538 UTC,0.0121448770479636
961697,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20220908T174909_N0400_R141_T13TDE_20220908T214825.SAFE,2022-09-08 18:02:57.366 UTC,22.1130520469408
961749,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20220901T025529_N0400_R032_T50RKQ_20220901T053836.SAFE,2022-09-01 03:10:33.3 UTC,99.6239362178626
962369,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20220910T182929_N0400_R027_T11SPB_20220910T214748.SAFE,2022-09-10 18:43:56.367 UTC,62.5127978922263
963464,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20230902T181919_N0509_R127_T11SPB_20230902T213438.SAFE,2023-09-02 18:34:03.141 UTC,76.311594852041
964514,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20230928T175121_N0509_R141_T13TDE_20230928T213425.SAFE,2023-09-28 18:02:57.761 UTC,0.014512227895727
965158,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20200811T182919_N0209_R027_T11SPB_20200811T215744.SAFE,2020-08-11 18:43:57.789 UTC,0.8291
965390,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20200808T181919_N0209_R127_T11SPB_20200808T214415.SAFE,2020-08-08 18:34:01.69 UTC,0.6737
965730,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20200801T182919_N0209_R027_T11SPB_20200801T220312.SAFE,2020-08-01 18:43:57.278 UTC,0.7856
966929,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20190326T025541_N0207_R032_T50RKQ_20190326T081758.SAFE,2019-03-26 03:10:31 UTC,70.0051
967848,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20190301T025639_N0207_R032_T50RKQ_20190301T063151.SAFE,2019-03-01 03:10:30 UTC,96.206
970740,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20231018T175331_N0509_R141_T13TDE_20231018T213126.SAFE,2023-10-18 18:02:55.016 UTC,4.81537221177103
971104,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20230404T025521_N0509_R032_T50RKQ_20230404T053623.SAFE,2023-04-04 03:10:31.701 UTC,99.7686404491027
973220,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20200702T182919_N0209_R027_T11SPB_20200702T220254.SAFE,2020-07-02 18:43:56.629 UTC,0.8507
973900,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20200715T174911_N0209_R141_T13TDE_20200715T225333.SAFE,2020-07-15 18:03:00.147 UTC,38.3675
974479,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20200102T175729_N0208_R141_T13TDE_20200102T193239.SAFE,2020-01-02 18:02:50.46 UTC,37.3839
974536,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20200110T030101_N0208_R032_T50RKQ_20200110T060828.SAFE,2020-01-10 03:10:26.603 UTC,90.4473
975028,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20200104T174731_N0208_R098_T13TDE_20200104T211121.SAFE,2020-01-04 17:52:53.659 UTC,94.8869
980030,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20221129T174711_N0400_R098_T13TDE_20221129T194453.SAFE,2022-11-29 17:52:59.105 UTC,97.9293203956479
980671,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20221116T182629_N0400_R127_T11SPB_20221116T201753.SAFE,2022-11-16 18:33:58.103 UTC,0.297470811311177
983585,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20190914T174939_N0208_R141_T13TDE_20190914T212102.SAFE,2019-09-14 18:02:55.549 UTC,2.5472
984006,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20190928T182131_N0208_R127_T11SPB_20190928T215536.SAFE,2019-09-28 18:33:59.733 UTC,17.4994
986028,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20210128T174601_N0209_R098_T13TDE_20210128T195437.SAFE,2021-01-28 17:52:59.372 UTC,97.1086
986329,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20210111T175721_N0209_R141_T13TDE_20210111T195817.SAFE,2021-01-11 18:02:56.268 UTC,85.0314
986509,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20210114T030101_N0209_R032_T50RKQ_20210114T051641.SAFE,2021-01-14 03:10:33.072 UTC,0.0593
987907,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20210223T025721_N0209_R032_T50RKQ_20210227T154840.SAFE,2021-02-23 03:10:31.862 UTC,0.9561
988103,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20210204T182539_N0209_R127_T11SPB_20210204T201147.SAFE,2021-02-04 18:33:57.697 UTC,0.0726
988718,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20210220T175351_N0209_R141_T13TDE_20210220T200856.SAFE,2021-02-20 18:02:54.949 UTC,50.427
995777,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20230727T173911_N0509_R098_T13TDE_20230727T224030.SAFE,2023-07-27 17:53:04.211 UTC,0.669077443804785
997798,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20210411T174901_N0300_R141_T13TDE_20210411T215931.SAFE,2021-04-11 18:02:50.287 UTC,6.2059
998618,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20230408T182919_N0509_R027_T11SPB_20230408T214850.SAFE,2023-04-08 18:43:56.657 UTC,0.083806426796232
999411,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20230413T173909_N0509_R098_T13TDE_20230413T224646.SAFE,2023-04-13 17:52:59.565 UTC,68.5486439981479
1004917,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20220325T025539_N0400_R032_T50RKQ_20220325T044836.SAFE,2022-03-25 03:10:29.735 UTC,87.1532144883395
1006363,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20220319T173939_N0400_R098_T13TDE_20220319T214102.SAFE,2022-03-19 17:52:57.115 UTC,0.170674723108747
1007203,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20191212T182749_N0208_R127_T11SPB_20191212T200419.SAFE,2019-12-12 18:33:52.779 UTC,39.3466
1007731,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20191202T182719_N0208_R127_T11SPB_20191202T201637.SAFE,2019-12-02 18:33:52.851 UTC,21.387
1008140,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20191206T030109_N0208_R032_T50RKQ_20191206T063300.SAFE,2019-12-06 03:10:26.231 UTC,0.01
1009761,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20200228T183311_N0209_R027_T11SPB_20200228T220703.SAFE,2020-02-28 18:43:49.649 UTC,96.4281
1011476,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20200201T175549_N0208_R141_T13TDE_20200201T195119.SAFE,2020-02-01 18:02:48.459 UTC,87.6304
1012348,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20190705T181929_N0207_R127_T11SPB_20190705T215001.SAFE,2019-07-05 18:34:07 UTC,79.4839
1013681,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20190729T025549_N0208_R032_T50RKQ_20190729T063137.SAFE,2019-07-29 03:10:40.38 UTC,7.1191
1013904,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20190718T182929_N0208_R027_T11SPB_20190718T220349.SAFE,2019-07-18 18:44:03.084 UTC,1.314
1013948,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20190706T174919_N0207_R141_T13TDE_20190706T211807.SAFE,2019-07-06 18:03:04 UTC,47.7976
1015428,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20190414T182921_N0207_R027_T11SPB_20190414T233228.SAFE,2019-04-14 18:43:56 UTC,1.2755
1016248,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20190424T182921_N0207_R027_T11SPB_20190425T013020.SAFE,2019-04-24 18:43:57 UTC,1.2518
1018581,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20190731T174911_N0208_R141_T13TDE_20190731T225553.SAFE,2019-07-31 18:03:00.111 UTC,52.688
1022274,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20221030T174451_N0400_R098_T13TDE_20221030T210922.SAFE,2022-10-30 17:53:02.916 UTC,4.36278708211922
1022978,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20230123T183651_N0509_R027_T11SPB_20230123T202541.SAFE,2023-01-23 18:43:50.765 UTC,1.27603342482803
1023615,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20230105T182739_N0509_R127_T11SPB_20230105T195921.SAFE,2023-01-05 18:33:56.188 UTC,91.2091134402341
1024223,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20230103T174729_N0509_R098_T13TDE_20230103T194548.SAFE,2023-01-03 17:52:59.95 UTC,88.5165048684731
1026143,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20211020T183411_N0301_R027_T11SPB_20211020T204246.SAFE,2021-10-20 18:43:59.734 UTC,4.9519
1026578,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20190126T182639_N0207_R127_T11SPB_20190126T215526.SAFE,2019-01-26 18:33:58 UTC,0.3286
1026929,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20190127T175619_N0207_R141_T13TDE_20190127T211613.SAFE,2019-01-27 18:02:55 UTC,90.1957
1027901,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20190117T175659_N0207_R141_T13TDE_20190117T211742.SAFE,2019-01-17 18:02:55.12 UTC,48.709
1028334,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20230630T174911_N0509_R141_T13TDE_20230630T224826.SAFE,2023-06-30 18:02:59.936 UTC,52.6122906028845
1028933,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20230615T174909_N0509_R141_T13TDE_20230615T213111.SAFE,2023-06-15 18:03:00.413 UTC,40.5923437546657
1029682,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20230605T174909_N0509_R141_T13TDE_20230605T213405.SAFE,2023-06-05 18:02:59.991 UTC,54.2353608647616
1030803,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20220428T182921_N0400_R027_T11SPB_20220428T220725.SAFE,2022-04-28 18:43:59.544 UTC,0.168554226525475
1031311,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20220425T181921_N0400_R127_T11SPB_20220425T222035.SAFE,2022-04-25 18:34:03.402 UTC,4.90274418465765
1031963,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20220426T174911_N0400_R141_T13TDE_20220426T230454.SAFE,2022-04-26 18:03:00.579 UTC,0.106393144017439
1033373,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20200712T182919_N0209_R027_T11SPB_20200712T220545.SAFE,2020-07-12 18:43:55.936 UTC,1.0801
1035066,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20220510T181919_N0400_R127_T11SPB_20220510T202912.SAFE,2022-05-10 18:33:55.853 UTC,9.9199438621637
1037254,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20231124T174641_N0509_R098_T13TDE_20231124T211746.SAFE,2023-11-24 17:52:54.004 UTC,99.7049864172806
1037440,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20231111T182609_N0509_R127_T11SPB_20231111T201437.SAFE,2023-11-11 18:34:02.695919 UTC,1.01513462721717
1038746,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20231101T182519_N0509_R127_T11SPB_20231101T202552.SAFE,2023-11-01 18:34:00.913 UTC,5.8584311266386
1038747,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20231102T175509_N0509_R141_T13TDE_20231102T192948.SAFE,2023-11-02 18:02:58.143 UTC,26.554420854609
1038869,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20231112T175559_N0509_R141_T13TDE_20231112T192405.SAFE,2023-11-12 18:02:56.32 UTC,0.0344590761145451
