station,valid,tmpf,dwpf,relh,feel,sknt,sped,alti,mslp,drct,ice_accretion_1hr,p01m,vsby,gust,skyc1,peak_wind_gust,snowdepth
BDU,2021-12-03 18:55,53.60,28.40,37.67,53.60,4.00,4.60,30.13,M,80.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-03 19:15,55.40,28.40,35.28,55.40,5.00,5.75,30.12,M,60.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-03 19:35,55.40,30.20,37.97,55.40,4.00,4.60,30.10,M,70.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-03 19:55,55.40,30.20,37.97,55.40,3.00,3.45,30.10,M,80.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-03 20:15,59.00,28.40,30.98,59.00,0.00,0.00,30.09,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-03 20:35,59.00,30.20,33.35,59.00,5.00,5.75,30.09,M,70.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-03 20:55,59.00,28.40,30.98,59.00,4.00,4.60,30.09,M,80.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-03 21:15,59.00,28.40,30.98,59.00,5.00,5.75,30.09,M,10.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-03 21:35,59.00,30.20,33.35,59.00,8.00,9.20,30.10,M,350.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-03 21:55,57.20,30.20,35.57,57.20,7.00,8.05,30.10,M,350.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-03 22:15,57.20,30.20,35.57,57.20,7.00,8.05,30.11,M,350.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-03 22:35,55.40,30.20,37.97,55.40,5.00,5.75,30.11,M,30.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-03 22:55,55.40,30.20,37.97,55.40,5.00,5.75,30.11,M,350.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-03 23:15,53.60,30.20,40.54,53.60,4.00,4.60,30.12,M,340.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-03 23:35,50.00,30.20,46.31,50.00,5.00,5.75,30.13,M,20.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-03 23:55,50.00,28.40,43.03,50.00,5.00,5.75,30.14,M,20.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 00:15,46.40,28.40,49.24,45.15,3.00,3.45,30.14,M,340.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 00:35,46.40,28.40,49.24,44.24,4.00,4.60,30.15,M,290.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 00:55,46.40,28.40,49.24,44.24,4.00,4.60,30.17,M,310.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 01:15,44.60,28.40,52.72,43.09,3.00,3.45,30.17,M,320.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 01:35,44.60,28.40,52.72,43.09,3.00,3.45,30.17,M,310.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 01:55,44.60,28.40,52.72,44.60,0.00,0.00,30.17,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 02:15,42.80,30.20,60.79,41.03,3.00,3.45,30.18,M,270.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 02:35,42.80,28.40,56.48,41.03,3.00,3.45,30.18,M,260.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 02:55,41.00,28.40,60.54,37.93,4.00,4.60,30.17,M,260.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 03:15,41.00,28.40,60.54,37.93,4.00,4.60,30.17,M,280.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 03:35,41.00,28.40,60.54,38.98,3.00,3.45,30.17,M,250.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 03:55,41.00,28.40,60.54,38.98,3.00,3.45,30.17,M,240.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 04:15,41.00,28.40,60.54,37.93,4.00,4.60,30.16,M,240.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 04:35,41.00,28.40,60.54,38.98,3.00,3.45,30.16,M,220.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 04:55,37.40,26.60,64.70,34.86,3.00,3.45,30.16,M,170.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 05:15,37.40,26.60,64.70,37.40,0.00,0.00,30.17,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 05:35,37.40,26.60,64.70,37.40,0.00,0.00,30.17,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 05:55,37.40,28.40,69.67,34.86,3.00,3.45,30.16,M,240.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 06:15,37.40,26.60,64.70,37.40,0.00,0.00,30.16,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 06:35,37.40,26.60,64.70,37.40,0.00,0.00,30.16,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 06:55,35.60,26.60,69.46,32.80,3.00,3.45,30.16,M,200.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 07:15,37.40,26.60,64.70,33.73,4.00,4.60,30.15,M,220.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 07:35,35.60,28.40,74.80,31.62,4.00,4.60,30.14,M,210.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 07:55,37.40,26.60,64.70,33.73,4.00,4.60,30.13,M,200.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 08:15,35.60,26.60,69.46,32.80,3.00,3.45,30.13,M,180.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 08:35,35.60,26.60,69.46,32.80,3.00,3.45,30.13,M,180.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 08:55,37.40,26.60,64.70,37.40,0.00,0.00,30.13,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 09:15,32.00,26.60,80.22,32.00,0.00,0.00,30.13,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 09:35,33.80,26.60,74.63,30.75,3.00,3.45,30.13,M,320.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 09:55,32.00,26.60,80.22,27.42,4.00,4.60,30.13,M,350.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 10:15,32.00,26.60,80.22,27.42,4.00,4.60,30.13,M,330.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 10:35,32.00,26.60,80.22,28.69,3.00,3.45,30.12,M,310.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 10:55,33.80,26.60,74.63,33.80,0.00,0.00,30.12,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 11:15,32.00,26.60,80.22,28.69,3.00,3.45,30.12,M,180.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 11:35,32.00,26.60,80.22,27.42,4.00,4.60,30.11,M,200.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 11:55,32.00,26.60,80.22,32.00,0.00,0.00,30.11,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 12:15,32.00,26.60,80.22,28.69,3.00,3.45,30.10,M,210.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 12:35,32.00,28.40,86.39,32.00,0.00,0.00,30.10,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 12:55,32.00,26.60,80.22,28.69,3.00,3.45,30.10,M,250.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 13:15,32.00,26.60,80.22,32.00,0.00,0.00,30.10,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 13:35,30.20,23.00,74.26,24.26,5.00,5.75,30.11,M,10.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 13:55,32.00,26.60,80.22,28.69,3.00,3.45,30.12,M,260.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 14:15,32.00,26.60,80.22,28.69,3.00,3.45,30.11,M,170.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 14:35,32.00,26.60,80.22,27.42,4.00,4.60,30.10,M,190.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 14:55,33.80,26.60,74.63,33.80,0.00,0.00,30.10,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 15:15,33.80,26.60,74.63,33.80,0.00,0.00,30.10,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 15:35,35.60,28.40,74.80,35.60,0.00,0.00,30.09,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 15:55,37.40,28.40,69.67,37.40,0.00,0.00,30.09,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 16:15,42.80,28.40,56.48,42.80,0.00,0.00,30.08,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 16:35,44.60,28.40,52.72,44.60,0.00,0.00,30.08,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 16:55,44.60,28.40,52.72,44.60,0.00,0.00,30.08,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 17:15,46.40,26.60,45.73,46.40,0.00,0.00,30.08,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 17:35,50.00,28.40,43.03,50.00,0.00,0.00,30.08,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 17:55,50.00,28.40,43.03,50.00,0.00,0.00,30.07,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 18:15,51.80,28.40,40.25,51.80,0.00,0.00,30.06,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 18:35,53.60,28.40,37.67,53.60,0.00,0.00,30.05,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 18:55,53.60,28.40,37.67,53.60,0.00,0.00,30.03,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 19:15,57.20,28.40,33.05,57.20,0.00,0.00,30.01,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 19:35,57.20,28.40,33.05,57.20,4.00,4.60,30.00,M,130.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 19:55,59.00,26.60,28.77,59.00,0.00,0.00,29.98,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 20:15,59.00,26.60,28.77,59.00,0.00,0.00,29.97,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 20:35,60.80,26.60,26.98,60.80,0.00,0.00,29.97,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 20:55,60.80,26.60,26.98,60.80,3.00,3.45,29.96,M,50.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 21:15,62.60,26.60,25.32,62.60,0.00,0.00,29.96,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 21:35,64.40,26.60,23.77,64.40,4.00,4.60,29.95,M,90.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 21:55,64.40,21.20,18.96,64.40,0.00,0.00,29.95,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 22:15,66.20,17.60,15.27,66.20,11.00,12.65,29.94,M,300.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 22:35,66.20,17.60,15.27,66.20,9.00,10.35,29.94,M,290.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 22:55,62.60,21.20,20.20,62.60,3.00,3.45,29.95,M,360.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 23:15,62.60,21.20,20.20,62.60,0.00,0.00,29.94,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 23:35,59.00,23.00,24.76,59.00,4.00,4.60,29.94,M,160.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-04 23:55,57.20,23.00,26.42,57.20,5.00,5.75,29.94,M,230.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 00:15,55.40,23.00,28.20,55.40,5.00,5.75,29.94,M,210.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 00:35,55.40,19.40,24.21,55.40,3.00,3.45,29.94,M,200.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 00:55,53.60,19.40,25.85,53.60,0.00,0.00,29.93,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 01:15,51.80,21.20,29.82,51.80,4.00,4.60,29.92,M,190.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 01:35,51.80,21.20,29.82,51.80,0.00,0.00,29.91,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 01:55,46.40,23.00,39.36,46.40,0.00,0.00,29.91,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 02:15,48.20,21.20,34.09,48.20,0.00,0.00,29.92,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 02:35,46.40,21.20,36.48,46.40,0.00,0.00,29.92,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 02:55,48.20,23.00,36.78,46.34,4.00,4.60,29.91,M,130.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 03:15,51.80,23.00,32.17,51.80,3.00,3.45,29.91,M,90.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 03:35,44.60,23.00,42.14,44.60,0.00,0.00,29.91,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 03:55,51.80,21.20,29.82,51.80,3.00,3.45,29.91,M,260.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 04:15,51.80,19.40,27.62,51.80,0.00,0.00,29.91,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 04:35,51.80,19.40,27.62,51.80,6.00,6.90,29.91,M,340.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 04:55,59.00,14.00,16.83,59.00,0.00,0.00,29.91,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 05:15,55.40,14.00,19.16,55.40,4.00,4.60,29.90,M,90.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 05:35,55.40,14.00,19.16,55.40,9.00,10.35,29.90,M,220.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 05:55,59.00,14.00,16.83,59.00,10.00,11.50,29.89,M,210.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 06:15,59.00,14.00,16.83,59.00,9.00,10.35,29.90,M,230.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 06:35,59.00,12.20,15.55,59.00,11.00,12.65,29.90,M,220.00,M,0.00,10.00,16.00,CLR,M,M
BDU,2021-12-05 06:55,59.00,14.00,16.83,59.00,4.00,4.60,29.90,M,230.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 07:15,57.20,14.00,17.95,57.20,0.00,0.00,29.90,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 07:35,55.40,12.20,17.70,55.40,3.00,3.45,29.87,M,170.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 07:55,55.40,14.00,19.16,55.40,0.00,0.00,29.86,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 08:15,53.60,12.20,18.90,53.60,6.00,6.90,29.86,M,20.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 08:35,55.40,12.20,17.70,55.40,0.00,0.00,29.85,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 08:55,53.60,12.20,18.90,53.60,3.00,3.45,29.83,M,330.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 09:15,50.00,14.00,23.37,50.00,0.00,0.00,29.84,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 09:35,50.00,15.80,25.28,50.00,0.00,0.00,29.83,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 09:55,53.60,12.20,18.90,53.60,10.00,11.50,29.82,M,200.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 10:15,59.00,12.20,15.55,59.00,7.00,8.05,29.80,M,210.00,M,0.00,10.00,19.00,CLR,M,M
BDU,2021-12-05 10:35,55.40,12.20,17.70,55.40,0.00,0.00,29.79,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 10:55,53.60,12.20,18.90,53.60,6.00,6.90,29.79,M,40.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 11:15,51.80,12.20,20.20,51.80,6.00,6.90,29.78,M,30.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 11:35,53.60,12.20,18.90,53.60,12.00,13.80,29.77,M,50.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 11:55,53.60,12.20,18.90,53.60,10.00,11.50,29.76,M,220.00,M,0.00,10.00,16.00,CLR,M,M
BDU,2021-12-05 12:15,53.60,10.40,17.45,53.60,7.00,8.05,29.75,M,90.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 12:35,55.40,10.40,16.34,55.40,4.00,4.60,29.76,M,40.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 12:55,51.80,10.40,18.64,51.80,3.00,3.45,29.74,M,80.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 13:15,50.00,10.40,19.93,50.00,0.00,0.00,29.76,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 13:35,51.80,10.40,18.64,51.80,5.00,5.75,29.75,M,140.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 13:55,51.80,10.40,18.64,51.80,0.00,0.00,29.76,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 14:15,55.40,8.60,15.08,55.40,6.00,6.90,29.74,M,100.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 14:35,53.60,10.40,17.45,53.60,5.00,5.75,29.76,M,290.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 14:55,55.40,10.40,16.34,55.40,3.00,3.45,29.76,M,210.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 15:15,57.20,10.40,15.31,57.20,6.00,6.90,29.74,M,100.00,M,0.00,10.00,17.00,CLR,M,M
BDU,2021-12-05 15:35,59.00,10.40,14.35,59.00,11.00,12.65,29.73,M,130.00,M,0.00,10.00,17.00,CLR,M,M
BDU,2021-12-05 15:55,59.00,10.40,14.35,59.00,13.00,14.95,29.72,M,130.00,M,0.00,10.00,18.00,CLR,M,M
BDU,2021-12-05 16:15,59.00,10.40,14.35,59.00,10.00,11.50,29.73,M,60.00,M,0.00,10.00,17.00,CLR,M,M
BDU,2021-12-05 16:35,60.80,10.40,13.46,60.80,6.00,6.90,29.74,M,120.00,M,0.00,10.00,16.00,CLR,M,M
BDU,2021-12-05 16:55,60.80,8.60,12.42,60.80,0.00,0.00,29.76,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 17:15,60.80,10.40,13.46,60.80,6.00,6.90,29.76,M,150.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 17:35,60.80,10.40,13.46,60.80,5.00,5.75,29.77,M,100.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-05 17:55,62.60,8.60,11.65,62.60,5.00,5.75,29.77,M,150.00,M,0.00,10.00,14.00,CLR,M,M
BDU,2021-12-05 18:15,60.80,8.60,12.42,60.80,7.00,8.05,29.77,M,200.00,M,0.00,10.00,20.00,CLR,M,M
BDU,2021-12-05 18:35,60.80,8.60,12.42,60.80,10.00,11.50,29.77,M,60.00,M,0.00,10.00,17.00,CLR,M,M
BDU,2021-12-05 18:55,60.80,8.60,12.42,60.80,6.00,6.90,29.78,M,300.00,M,0.00,10.00,19.00,CLR,M,M
BDU,2021-12-05 19:15,60.80,10.40,13.46,60.80,5.00,5.75,29.79,M,270.00,M,0.00,10.00,24.00,CLR,M,M
BDU,2021-12-05 19:35,60.80,10.40,13.46,60.80,13.00,14.95,29.78,M,280.00,M,0.00,10.00,25.00,CLR,M,M
BDU,2021-12-05 19:55,62.60,12.20,13.68,62.60,11.00,12.65,29.77,M,240.00,M,0.00,10.00,20.00,CLR,M,M
BDU,2021-12-05 20:15,62.60,10.40,12.63,62.60,15.00,17.25,29.77,M,270.00,M,0.00,10.00,28.00,CLR,M,M
BDU,2021-12-05 20:35,64.40,12.20,12.84,64.40,16.00,18.40,29.77,M,270.00,M,0.00,10.00,22.00,CLR,M,M
BDU,2021-12-05 20:55,64.40,12.20,12.84,64.40,10.00,11.50,29.78,M,270.00,M,0.00,10.00,22.00,CLR,M,M
BDU,2021-12-05 21:15,64.40,10.40,11.86,64.40,9.00,10.35,29.78,M,260.00,M,0.00,10.00,18.00,CLR,M,M
BDU,2021-12-05 21:35,64.40,8.60,10.94,64.40,11.00,12.65,29.80,M,300.00,M,0.00,10.00,21.00,CLR,M,M
BDU,2021-12-05 21:55,62.60,5.00,9.90,62.60,13.00,14.95,29.84,M,300.00,M,0.00,10.00,30.00,CLR,M,M
BDU,2021-12-05 22:15,41.00,21.20,44.85,32.15,16.00,18.40,29.91,M,70.00,M,0.00,5.00,25.00,SCT,M,M
BDU,2021-12-05 22:35,35.60,19.40,51.33,26.18,13.00,14.95,30.04,M,40.00,M,0.00,10.00,23.00,SCT,M,M
BDU,2021-12-05 22:55,35.60,19.40,51.33,27.02,11.00,12.65,30.06,M,50.00,M,0.00,10.00,14.00,CLR,M,M
BDU,2021-12-05 23:15,33.80,19.40,55.14,24.29,12.00,13.80,30.10,M,70.00,M,0.00,10.00,17.00,BKN,M,M
BDU,2021-12-05 23:35,32.00,17.60,54.87,22.47,11.00,12.65,30.11,M,60.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-05 23:55,32.00,17.60,54.87,22.00,12.00,13.80,30.14,M,60.00,M,0.00,10.00,15.00,OVC,M,M
BDU,2021-12-06 00:15,30.20,14.00,50.47,21.90,8.00,9.20,30.17,M,60.00,M,0.00,10.00,14.00,OVC,M,M
BDU,2021-12-06 00:35,30.20,14.00,50.47,21.90,8.00,9.20,30.18,M,60.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 00:55,30.20,15.80,54.59,24.26,5.00,5.75,30.20,M,80.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 01:15,28.40,14.00,54.31,20.39,7.00,8.05,30.20,M,70.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 01:35,28.40,14.00,54.31,20.39,7.00,8.05,30.21,M,60.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 01:55,28.40,14.00,54.31,20.39,7.00,8.05,30.22,M,70.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 02:15,26.60,12.20,54.03,17.46,8.00,9.20,30.23,M,60.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 02:35,26.60,12.20,54.03,21.11,4.00,4.60,30.23,M,80.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 02:55,26.60,12.20,54.03,21.11,4.00,4.60,30.23,M,70.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 03:15,26.60,12.20,54.03,19.98,5.00,5.75,30.23,M,60.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 03:35,24.80,12.20,58.22,16.86,6.00,6.90,30.23,M,70.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 03:55,24.80,12.20,58.22,17.84,5.00,5.75,30.24,M,70.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 04:15,24.80,12.20,58.22,17.84,5.00,5.75,30.24,M,90.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 04:35,24.80,10.40,53.75,17.84,5.00,5.75,30.24,M,80.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 04:55,23.00,10.40,57.96,15.71,5.00,5.75,30.23,M,90.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 05:15,23.00,10.40,57.96,15.71,5.00,5.75,30.24,M,110.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 05:35,23.00,10.40,57.96,14.69,6.00,6.90,30.24,M,90.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 05:55,23.00,10.40,57.96,15.71,5.00,5.75,30.25,M,100.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 06:15,23.00,10.40,57.96,15.71,5.00,5.75,30.26,M,120.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 06:35,23.00,10.40,57.96,18.40,3.00,3.45,30.25,M,110.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 06:55,23.00,10.40,57.96,16.91,4.00,4.60,30.26,M,90.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 07:15,23.00,10.40,57.96,14.69,6.00,6.90,30.26,M,100.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 07:35,23.00,10.40,57.96,18.40,3.00,3.45,30.26,M,110.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 07:55,23.00,10.40,57.96,18.40,3.00,3.45,30.26,M,130.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 08:15,23.00,8.60,53.47,15.71,5.00,5.75,30.25,M,130.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 08:35,23.00,8.60,53.47,16.91,4.00,4.60,30.24,M,130.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 08:55,23.00,8.60,53.47,16.91,4.00,4.60,30.24,M,110.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 09:15,23.00,8.60,53.47,16.91,4.00,4.60,30.24,M,140.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 09:35,23.00,8.60,53.47,18.40,3.00,3.45,30.24,M,120.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 09:55,23.00,6.80,49.29,15.71,5.00,5.75,30.23,M,130.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 10:15,23.00,6.80,49.29,16.91,4.00,4.60,30.23,M,130.00,M,0.00,10.00,M,OVC,M,M
BDU,2021-12-06 10:35,23.00,6.80,49.29,16.91,4.00,4.60,30.21,M,140.00,M,0.00,10.00,M,BKN,M,M
BDU,2021-12-06 10:55,21.20,5.00,48.99,13.57,5.00,5.75,30.19,M,130.00,M,0.00,10.00,M,BKN,M,M
BDU,2021-12-06 11:15,21.20,5.00,48.99,21.20,0.00,0.00,30.19,M,0.00,M,0.00,10.00,M,SCT,M,M
BDU,2021-12-06 11:35,21.20,5.00,48.99,16.34,3.00,3.45,30.18,M,120.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-06 11:55,21.20,5.00,48.99,14.81,4.00,4.60,30.18,M,110.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-06 12:15,19.40,5.00,52.89,19.40,0.00,0.00,30.19,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-06 12:35,19.40,5.00,52.89,19.40,0.00,0.00,30.18,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-06 12:55,19.40,5.00,52.89,19.40,0.00,0.00,30.17,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-06 13:15,19.40,5.00,52.89,19.40,0.00,0.00,30.16,M,0.00,M,0.00,10.00,M,CLR,M,M
